https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSDT,Volume USDT
1647072000000.0,2022-03-12 08:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647068400000.0,2022-03-12 07:00:00,CUSDT/USDT,0.021725,0.02173,0.021725,0.021725,0.0,0.0
1647064800000.0,2022-03-12 06:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647061200000.0,2022-03-12 05:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647057600000.0,2022-03-12 04:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647054000000.0,2022-03-12 03:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647050400000.0,2022-03-12 02:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647046800000.0,2022-03-12 01:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647043200000.0,2022-03-12 00:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647039600000.0,2022-03-11 23:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647036000000.0,2022-03-11 22:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647032400000.0,2022-03-11 21:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647028800000.0,2022-03-11 20:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647025200000.0,2022-03-11 19:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647021600000.0,2022-03-11 18:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647018000000.0,2022-03-11 17:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647014400000.0,2022-03-11 16:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647010800000.0,2022-03-11 15:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647007200000.0,2022-03-11 14:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647003600000.0,2022-03-11 13:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1647000000000.0,2022-03-11 12:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646996400000.0,2022-03-11 11:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646992800000.0,2022-03-11 10:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646989200000.0,2022-03-11 09:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646985600000.0,2022-03-11 08:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646982000000.0,2022-03-11 07:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646978400000.0,2022-03-11 06:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646974800000.0,2022-03-11 05:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646971200000.0,2022-03-11 04:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646967600000.0,2022-03-11 03:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646964000000.0,2022-03-11 02:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646960400000.0,2022-03-11 01:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646956800000.0,2022-03-11 00:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646953200000.0,2022-03-10 23:00:00,CUSDT/USDT,0.021725,0.021725,0.021725,0.021725,0.0,0.0
1646949600000.0,2022-03-10 22:00:00,CUSDT/USDT,0.0218125,0.0218125,0.021725,0.021725,1.0,0.021725
1646946000000.0,2022-03-10 21:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646942400000.0,2022-03-10 20:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646938800000.0,2022-03-10 19:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646935200000.0,2022-03-10 18:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646931600000.0,2022-03-10 17:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646928000000.0,2022-03-10 16:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646924400000.0,2022-03-10 15:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646920800000.0,2022-03-10 14:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646917200000.0,2022-03-10 13:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646913600000.0,2022-03-10 12:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646910000000.0,2022-03-10 11:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646906400000.0,2022-03-10 10:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646902800000.0,2022-03-10 09:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646899200000.0,2022-03-10 08:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646895600000.0,2022-03-10 07:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646892000000.0,2022-03-10 06:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646888400000.0,2022-03-10 05:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646884800000.0,2022-03-10 04:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646881200000.0,2022-03-10 03:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646877600000.0,2022-03-10 02:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646874000000.0,2022-03-10 01:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646870400000.0,2022-03-10 00:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646866800000.0,2022-03-09 23:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646863200000.0,2022-03-09 22:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646859600000.0,2022-03-09 21:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646856000000.0,2022-03-09 20:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646852400000.0,2022-03-09 19:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646848800000.0,2022-03-09 18:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646845200000.0,2022-03-09 17:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646841600000.0,2022-03-09 16:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646838000000.0,2022-03-09 15:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646834400000.0,2022-03-09 14:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646830800000.0,2022-03-09 13:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646827200000.0,2022-03-09 12:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646823600000.0,2022-03-09 11:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646820000000.0,2022-03-09 10:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646816400000.0,2022-03-09 09:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646812800000.0,2022-03-09 08:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646809200000.0,2022-03-09 07:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646805600000.0,2022-03-09 06:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646802000000.0,2022-03-09 05:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646798400000.0,2022-03-09 04:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646794800000.0,2022-03-09 03:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,1873.0000000000002,40.8548125
1646791200000.0,2022-03-09 02:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,873.0000000000001,19.0423125
1646787600000.0,2022-03-09 01:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646784000000.0,2022-03-09 00:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,197.0,4.2970625
1646780400000.0,2022-03-08 23:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646776800000.0,2022-03-08 22:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646773200000.0,2022-03-08 21:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646769600000.0,2022-03-08 20:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646766000000.0,2022-03-08 19:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646762400000.0,2022-03-08 18:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646758800000.0,2022-03-08 17:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646755200000.0,2022-03-08 16:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646751600000.0,2022-03-08 15:00:00,CUSDT/USDT,0.0218125,0.021815,0.0218125,0.0218125,0.0,0.0
1646748000000.0,2022-03-08 14:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646744400000.0,2022-03-08 13:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646740800000.0,2022-03-08 12:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646737200000.0,2022-03-08 11:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646733600000.0,2022-03-08 10:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646730000000.0,2022-03-08 09:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646726400000.0,2022-03-08 08:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,135.00000000000003,2.9446875
1646722800000.0,2022-03-08 07:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646719200000.0,2022-03-08 06:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646715600000.0,2022-03-08 05:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,124.00000000000001,2.70475
1646712000000.0,2022-03-08 04:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646708400000.0,2022-03-08 03:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646704800000.0,2022-03-08 02:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646701200000.0,2022-03-08 01:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646697600000.0,2022-03-08 00:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646694000000.0,2022-03-07 23:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646690400000.0,2022-03-07 22:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,4587.000000000001,100.0539375
1646686800000.0,2022-03-07 21:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646683200000.0,2022-03-07 20:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646679600000.0,2022-03-07 19:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646676000000.0,2022-03-07 18:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646672400000.0,2022-03-07 17:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646668800000.0,2022-03-07 16:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646665200000.0,2022-03-07 15:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646661600000.0,2022-03-07 14:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646658000000.0,2022-03-07 13:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646654400000.0,2022-03-07 12:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646650800000.0,2022-03-07 11:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646647200000.0,2022-03-07 10:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646643600000.0,2022-03-07 09:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646640000000.0,2022-03-07 08:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646636400000.0,2022-03-07 07:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646632800000.0,2022-03-07 06:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646629200000.0,2022-03-07 05:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646625600000.0,2022-03-07 04:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646622000000.0,2022-03-07 03:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646618400000.0,2022-03-07 02:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646614800000.0,2022-03-07 01:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646611200000.0,2022-03-07 00:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646607600000.0,2022-03-06 23:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646604000000.0,2022-03-06 22:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646600400000.0,2022-03-06 21:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646596800000.0,2022-03-06 20:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646593200000.0,2022-03-06 19:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646589600000.0,2022-03-06 18:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646586000000.0,2022-03-06 17:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646582400000.0,2022-03-06 16:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646578800000.0,2022-03-06 15:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646575200000.0,2022-03-06 14:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646571600000.0,2022-03-06 13:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,13824.000000000002,301.536
1646568000000.0,2022-03-06 12:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646564400000.0,2022-03-06 11:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646560800000.0,2022-03-06 10:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646557200000.0,2022-03-06 09:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646553600000.0,2022-03-06 08:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646550000000.0,2022-03-06 07:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646546400000.0,2022-03-06 06:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646542800000.0,2022-03-06 05:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646539200000.0,2022-03-06 04:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,2826.0,61.642125
1646535600000.0,2022-03-06 03:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646532000000.0,2022-03-06 02:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646528400000.0,2022-03-06 01:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646524800000.0,2022-03-06 00:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646521200000.0,2022-03-05 23:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646517600000.0,2022-03-05 22:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646514000000.0,2022-03-05 21:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646510400000.0,2022-03-05 20:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646506800000.0,2022-03-05 19:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646503200000.0,2022-03-05 18:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646499600000.0,2022-03-05 17:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646496000000.0,2022-03-05 16:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646492400000.0,2022-03-05 15:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646488800000.0,2022-03-05 14:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646485200000.0,2022-03-05 13:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646481600000.0,2022-03-05 12:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646478000000.0,2022-03-05 11:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646474400000.0,2022-03-05 10:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646470800000.0,2022-03-05 09:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646467200000.0,2022-03-05 08:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646463600000.0,2022-03-05 07:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646460000000.0,2022-03-05 06:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646456400000.0,2022-03-05 05:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646452800000.0,2022-03-05 04:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646449200000.0,2022-03-05 03:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646445600000.0,2022-03-05 02:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646442000000.0,2022-03-05 01:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,407.00000000000006,8.8776875
1646438400000.0,2022-03-05 00:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646434800000.0,2022-03-04 23:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646431200000.0,2022-03-04 22:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646427600000.0,2022-03-04 21:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646424000000.0,2022-03-04 20:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646420400000.0,2022-03-04 19:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646416800000.0,2022-03-04 18:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646413200000.0,2022-03-04 17:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646409600000.0,2022-03-04 16:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218125,0.0218125,394.5870487106018,8.60693
1646406000000.0,2022-03-04 15:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646402400000.0,2022-03-04 14:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646398800000.0,2022-03-04 13:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646395200000.0,2022-03-04 12:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646391600000.0,2022-03-04 11:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646388000000.0,2022-03-04 10:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646384400000.0,2022-03-04 09:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646380800000.0,2022-03-04 08:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646377200000.0,2022-03-04 07:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646373600000.0,2022-03-04 06:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646370000000.0,2022-03-04 05:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646366400000.0,2022-03-04 04:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646362800000.0,2022-03-04 03:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646359200000.0,2022-03-04 02:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646355600000.0,2022-03-04 01:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646352000000.0,2022-03-04 00:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646348400000.0,2022-03-03 23:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646344800000.0,2022-03-03 22:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646341200000.0,2022-03-03 21:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646337600000.0,2022-03-03 20:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646334000000.0,2022-03-03 19:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646330400000.0,2022-03-03 18:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646326800000.0,2022-03-03 17:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646323200000.0,2022-03-03 16:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646319600000.0,2022-03-03 15:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646316000000.0,2022-03-03 14:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646312400000.0,2022-03-03 13:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646308800000.0,2022-03-03 12:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646305200000.0,2022-03-03 11:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646301600000.0,2022-03-03 10:00:00,CUSDT/USDT,0.0218775,0.0218775,0.0218775,0.0218775,0.0,0.0
1646298000000.0,2022-03-03 09:00:00,CUSDT/USDT,0.0218125,0.0218775,0.0218125,0.0218775,1.0,0.0218775
1646294400000.0,2022-03-03 08:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646290800000.0,2022-03-03 07:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646287200000.0,2022-03-03 06:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646283600000.0,2022-03-03 05:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646280000000.0,2022-03-03 04:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
1646276400000.0,2022-03-03 03:00:00,CUSDT/USDT,0.0218125,0.0218125,0.0218125,0.0218125,0.0,0.0
